"[""Moudi's Lecker Garten""]",['153\xa0Bewertungen'],['€€ - €€€'],"Mediterran, Orientalisch, Libanesisch","Winterthurerstrasse 86, Zürich 8006 Schweiz",4.0
"[""Lee's Garden Rest. Horgen""]",['48\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Chinesisch","Neudorfstrasse 28, Horgen 8810 Schweiz",4.5
[],[],[],,,4.0
"[""Chimy's""]",['37\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Sushi, Vietnamesisch","Neugasse 76, Zürich 8005 Schweiz",4.5
['Aelpli-Bar Zurich'],['57\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Bar, Pub","Ankengasse 5 zwischen Grossmünster & Fraumünster, Zürich 8001 Schweiz",4.5
[],[],[],,,4.5
['Arcade Pizzeria'],['55\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Pizza, International","Birmensdorferstrasse 67 Vicino alla Bahnhof Wiedikon, Zürich 8004 Schweiz",4.5
"[""Moudi's lecker Cafe""]",['93\xa0Bewertungen'],['€€ - €€€'],Orientalisch,"Kronenstrasse Haltestelle Kronenstrasse Tram 11/14, Zürich 8006 Schweiz",4.5
"[""Davinci's""]","['45', '\xa0Bewertungen']",['€€ - €€€'],"Mediterran, Meeresfrüchte","Kaiserstuhlstrasse 54, Niederglatt 8172 Schweiz",4.5
['Albishaus'],['116\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Speiselokal","Naturfreundeweg 8, Langnau am Albis 8135 Schweiz",4.0
['Restaurant La Piazza Friesenberg'],['39\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Friesenbergplatz 7, Zürich 8045 Schweiz",4.5
['Terrasse'],['658\xa0Bewertungen'],['€€€€'],"Europäisch, Mediterran, Mitteleuropäisch","Limmatquai 3, Zürich 8001 Schweiz",3.5
"[""Kennedy's Irish Pub""]",['180\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Bar, Irisch","Freischuetzgasse 14 8004, Zürich 8004 Schweiz",4.0
['Kreis 6'],['165\xa0Bewertungen'],['€€€€'],"Europäisch, Mediterran, Mitteleuropäisch","Scheuchzerstrasse 65, Zürich 8006 Schweiz",4.0
['Püente'],['47\xa0Bewertungen'],['€€€€'],"Spanisch, Peruanisch","Baumgasse 10, Zürich 8005 Schweiz",4.5
['OH MY GREEK!'],['56\xa0Bewertungen'],['€'],"Mediterran, Grillspezialitäten, Griechisch","Kalkbreitestrasse 1, Zürich 8003 Schweiz",4.5
['Mythos'],"['152', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Mediterran, Griechisch","Stauffacherstrasse 35, Zürich 8004 Schweiz",4.0
['Ooh! Curry'],['34\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Indisch","Franklinstrasse 6, Zürich 8050 Schweiz",4.5
[],[],[],,,4.0
[],[],[],,,4.0
[],[],[],,,4.0
['Commihalle'],['244\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Bar","Stampfenbachstrasse 8, Zürich 8001 Schweiz",4.0
[],[],[],,,4.5
['Ristorante La Baracca'],['270\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Toskanisch","Kanzleistrasse 103, Zürich 8004 Schweiz",4.0
['Restaurant La Botte'],"['60', '\xa0Bewertungen']",['€€€€'],"Europäisch, Italienisch, Mediterran","Klotenerstrasse 25, Bassersdorf 8303 Schweiz",4.5
['EPI Park Seminar & Restaurant'],['44\xa0Bewertungen'],['€'],"Schweizerisch, Mediterran, International","Bleulerstrasse 60, Zürich 8008 Schweiz",4.5
['Ah Hua'],['292\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Ankerstrasse 110, Zürich 8004 Schweiz",4.0
[],[],[],,,4.5
['Restaurant Ignis Grill & Wine'],['30\xa0Bewertungen'],['€€ - €€€'],"Bar, International, Steakhaus","Steinackerstrasse 1 Centurion Towerhotel, Brugg 5210 Schweiz",4.5
[],[],[],,,4.0
['Aubrey'],['91\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mitteleuropäisch, Bar","Schiffbaustrasse 10, Zürich 8005 Schweiz",4.0
[],[],[],,,3.5
[],[],[],,,4.0
['Restaurant Pflugstein'],"['153', '\xa0Bewertungen']",['€€€€'],"Europäisch, Schweizerisch, Französisch","Pflugsteinstrasse 71 8703 Erlenbach, Erlenbach 8703 Schweiz",4.0
['Sala of Tokyo'],['276\xa0Bewertungen'],['€€€€'],"Japanisch, Sushi, Meeresfrüchte","Schuetzengasse 5, Zürich 8001 Schweiz",4.0
['Griechische Taverne'],['89\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Griechisch","Seefeldstrasse 167, Zürich 8008 Schweiz",4.0
['Fujiya of Japan'],['156\xa0Bewertungen'],['€€€€'],"Asiatisch, Japanisch, Sushi","Tessinerplatz 5 8002 Zürich, Zürich 8002 Schweiz",4.0
['Negishi Sushi Bar'],['220\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch, Sushi","Badenerstrasse 101, Zürich 8004 Schweiz",4.0
['Restaurant Eichhörnli'],['73\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Nietengasse 16, Zürich 8004 Schweiz",4.5
"['Chalet Waldgarten, Restaurant']","['90', '\xa0Bewertungen']",['€€€€'],"Europäisch, Schweizerisch, International","Steinligstrasse 55, Bassersdorf 8303 Schweiz",4.5
['Ristorante Al dente'],['119\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Thurgauerstrasse 117 8152 Glattpark (Opfikon), Opfikon, Zürich 8152 Schweiz",4.0
[],[],[],,,4.5
['Jelmoli'],['226\xa0Bewertungen'],['€€ - €€€'],Schweizerisch,"Seidengasse 1 8001 Zürich, Zürich 8001 Schweiz",4.0
[],['0\xa0Bewertungen'],[],,,
[],[],[],,,4.5
['AURORA Zürich'],['145\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, International","Bahnhofstrasse 61 8001 Zürich, Zürich 8001 Schweiz",4.0
['Juice Market'],['103\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Café, International","Augustinergasse 42, Zürich 8001 Schweiz",4.0
"[""L'Oro di Napoli""]",['41\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Autogrill Schweiz AG, The Circle 51, Zürich 8058 Schweiz",4.5
['Manzoni Bar'],['76\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Bar","Bahnhofstrasse 87, Zürich 8001 Schweiz",4.5
['Bimi'],['188\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch, Sushi","Seefeldstrasse 25, Zürich 8008 Schweiz",4.0
['Studio Bellerive'],['58\xa0Bewertungen'],['€€ - €€€'],"Bar, Amerikanisch, Grillspezialitäten","Utoquai 47 AMERON Zürich Bellerive au Lac, Zürich 8008 Schweiz",4.5
[],[],[],,,4.5
['Costa Brava'],['152\xa0Bewertungen'],['€€€€'],"Europäisch, Mediterran, Meeresfrüchte","Limmatstrasse 267, Zürich 8005 Schweiz",4.0
['Hatecke'],['34\xa0Bewertungen'],['€€€€'],Europäisch,"Usteristrasse 12, Zürich 8001 Schweiz",4.5
['Restaurant Saltz'],['205\xa0Bewertungen'],['€€€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Kurhausstrasse 65 The Dolder Grand, Zürich 8032 Schweiz",4.0
['Casco Viejo'],['194\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Spanisch","Rosengasse 7, Zürich 8001 Schweiz",4.0
[],[],[],,,4.0
['Kai Sushi Oerlikon'],['184\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch, Sushi","Ellen-Widmann-Weg 2, Zürich 8050 Schweiz",4.0
[],[],[],,,4.5
[],['0\xa0Bewertungen'],[],,,
[],[],[],,,4.0
['Mi Mi Sa'],['58\xa0Bewertungen'],['€'],"Asiatisch, Koreanisch","Bahnhaldenstrasse 2, Zürich 8052 Schweiz",4.5
['Al Solito Posto'],"['30', '\xa0Bewertungen']",['€€ - €€€'],"Italienisch, Mediterran, Pizza","Tramstrasse 5, Uetikon am See 8707 Schweiz",5.0
"['Pizzeria Ristorante Molino, Affoltern am Albis']",['205\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Obstgartenstrasse 5 8910 Affoltern am Albis, Affoltern am Albis 8910 Schweiz",4.0
[],[],[],,,4.5
['Pho Mai'],['31\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Gesund, Vietnamesisch","Rotwandstrasse 51, Zürich 8004 Schweiz",4.5
[],[],[],,,4.0
['Restaurant GAUCHO'],['125\xa0Bewertungen'],['€€ - €€€'],"Bar, Steakhaus, Barbecue, Lateinamerikanisch","Nietengasse 18 8004 Zürich, Zürich 8004 Schweiz",4.0
[],[],[],,,4.5
['Cartel - Crazy Burrito Shack'],['47\xa0Bewertungen'],['€'],Mexikanisch,"Militärstrasse 14, Zürich 8004 Schweiz",4.5
[],[],[],,,4.0
[],[],[],,,4.0
['La Cantina Pizza & Cucina'],['27\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Pizza, Meeresfrüchte","Im Schoerli 5, Dubendorf 8600 Schweiz",5.0
['Restaurant Blume'],['60\xa0Bewertungen'],['€€€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Winterthurerstrasse 534, Zürich 8051 Schweiz",4.5
['Seehaus Herrliberg'],"['195', '\xa0Bewertungen']",['€€€€'],"Mediterran, Mitteleuropäisch","Seestrasse 144, Herrliberg 8704 Schweiz",4.0
['Gärtnerei'],['60\xa0Bewertungen'],['€€ - €€€'],"International, Gesund, Suppen","Stockerstrasse 55 8002 Zürich, Zürich 8002 Schweiz",4.5
['Schönau Bar Restaurant'],['62\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Mitteleuropäisch","Hohlstrasse 78 8004 Zürich, Zürich 8004 Schweiz",4.5
['Bombay Karachi'],"['106', '\xa0Bewertungen']",['€€ - €€€'],"Asiatisch, Indisch, Pakistanisch","Stampfenbachstrasse 32, Zürich 8006 Schweiz",4.0
['Restaurant Madrid'],['304\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Spanisch","Froschaugasse 15 8001 Zurich, Zürich 8001 Schweiz",3.5
['Viet-Thai Restaurant'],['55\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch, Vietnamesisch","Kanonengasse 31, Zürich 8004 Schweiz",4.5
['4Leoni'],['189\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Mediterran","Luisenstrasse 43, Zürich 8005 Schweiz",4.0
['Tillsamman'],['33\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Café","Sihlfeldstrasse 10, Zürich 8003 Schweiz",5.0
['Kai Sushi Lessing'],['231\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch, Sushi","Lessingstrasse 3, Zürich 8002 Schweiz",4.0
['Babel Restaurant'],['55\xa0Bewertungen'],['€€€€'],"Mediterran, Orientalisch, Libanesisch","The Circle 41, Zürich 8058 Schweiz",4.0
['Bistrò 909'],"['17', '\xa0Bewertungen']",[],"Europäisch, Italienisch, Mediterran, Meeresfrüchte","Wachtgasse 1, Adliswil, Zürich 8134 Schweiz",5.0
['Hato'],['233\xa0Bewertungen'],['€€€€'],"Asiatisch, Japanisch, Sushi","Brandschenkestrasse 20, Zürich 8001 Schweiz",4.0
['Wystube Isebähnli'],['132\xa0Bewertungen'],['€€€€'],"Europäisch, Französisch, Deli","Froschaugasse 26 Zürich, Zürich 8001 Schweiz",4.0
['Pizzeria Veneziana'],"['68', '\xa0Bewertungen']",['€'],"Italienisch, Mediterran, Pizza","Usterstrasse 61, Dubendorf 8600 Schweiz",4.5
['Restaurant Buckhuser'],['79\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Bar","Buckhauserstrasse 34, Zürich 8048 Schweiz",4.0
['Bodega Española'],['385\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Spanisch","Muenstergasse 15, Zürich 8001 Schweiz",3.5
['Il Giglio'],['90\xa0Bewertungen'],['€€€€'],"Europäisch, Italienisch, Mediterran","Weberstrasse 14, Zürich 8004 Schweiz",4.5
[],[],[],,,4.0
['The Alehouse - Palmhof'],['48\xa0Bewertungen'],['€€ - €€€'],"International, Amerikanisch, Afrikanisch","Universitätstrasse 23, Zürich 8006 Schweiz",4.5
['Frohe Aussicht Oberrieden'],['40\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","In der Weid 8, Oberrieden 8942 Schweiz",4.5
['Fork & Bottle'],['417\xa0Bewertungen'],['€€ - €€€'],"Bar, International, Amerikanisch","Allmendstrasse 20, Zürich 8002 Schweiz",3.5
['Hiltl Laden'],['57\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Indisch","St. Annagasse 18 8001 Zürich, Zürich 8001 Schweiz",4.5
['Spaghetti Pomodoro'],['260\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Hardstrasse 324, Zürich 8005 Schweiz",3.5
['Geroldchuchi'],['67\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch","Geroldstrasse 5, Zürich 8005 Schweiz",4.5
['Shamrock Irish Pub'],['98\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Bar, Irisch","Studackerstrasse 1, Zürich 8038 Schweiz",4.5
['The Lion Pub Zürich'],['153\xa0Bewertungen'],['€€ - €€€'],"Bar, Pub, Britisch","Oettenbachgasse 24 8001 Zurich, Zürich 8001 Schweiz",4.0
['FB Steakhouse Friedbrunnen'],['43\xa0Bewertungen'],['€€ - €€€'],Steakhaus,"Püntstrasse 9, Zürich 8047 Schweiz",4.5
['YNOS'],['84\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Griechisch","Europaallee 47, Zürich 8004 Schweiz",4.0
['Tina Bar'],['56\xa0Bewertungen'],['€€ - €€€'],"Bar, International, Pub","Niederdorfstrasse 10, Zürich 8001 Schweiz",4.5
['China Restaurant Schwanen'],['65\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Chinesisch, Chinesisch (Imperial)","Badenerstrasse 1 5620 Bremgarten, Bremgarten 5620 Schweiz",4.5
[],[],[],,,4.0
[],[],[],,,4.0
['Storchen Bistro'],['33\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Café, Weinbars & Weinstuben","Marktgasse 34, Buelach 8180 Schweiz",4.5
['The International Beer Bar'],['102\xa0Bewertungen'],['€€ - €€€'],,"Luisenstrasse 7 Corner of Neugasse, Zürich 8005 Schweiz",4.0
['Urban Spice'],['23\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Café, Indisch","Sägereistrasse 21, Zürich 8152 Schweiz",5.0
['Konshi - Asia Kitchen & Sushi'],['32\xa0Bewertungen'],['€€ - €€€'],"Chinesisch, Japanisch, Sushi","Uraniastrasse 3, Zürich 8001 Schweiz",4.5
['Trattoria Sempre'],['85\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran","Niederdorfstrasse 7, Zürich 8001 Schweiz",4.0
['Sushi Bar Oishi'],"['64', '\xa0Bewertungen']",['€€ - €€€'],"Asiatisch, Japanisch, Sushi","Marktgasse 1, Kloten 8302 Schweiz",4.5
['Hirschberg'],['82\xa0Bewertungen'],['€€€€'],"Europäisch, Italienisch, Mediterran","Seilergraben 9, Zürich 8001 Schweiz",4.5
['Zweifel 1898 Weinbeiz'],['27\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Bar, Speiselokal","Regensdorferstrasse 20 Höngg, Zürich 8049 Schweiz",4.5
['Café Restaurant Wilder Mann'],['82\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mitteleuropäisch","Freiestrasse 221 8032 Zürich, Zürich 8032 Schweiz",4.0
['Restaurant Haldenbach'],['36\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Haldenbachstrasse 3 Kreis 6, Zürich 8006 Schweiz",4.5
['Ototo'],['71\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch, Sushi","Nordstrasse 199, Zürich 8037 Schweiz",4.0
['Namaste Oerlikon'],['29\xa0Bewertungen'],['€€ - €€€'],Indisch,"Ellen-Widmann-Weg 6, Zürich 8050 Schweiz",4.5
[],[],[],,,4.0
['African Queen'],['25\xa0Bewertungen'],['€€ - €€€'],Afrikanisch,"Stampfenbachstrasse 70, Zürich 8006 Schweiz",4.5
['Bahnhöfli Restaurant'],['36\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Meeresfrüchte","Rikonerstrasse 4B, Effretikon 8307 Schweiz",4.5
[],[],[],,,3.5
['Antiquario da Marco'],['94\xa0Bewertungen'],['€€€€'],"Italienisch, Mediterran, International","Freiestrasse 213 8032 Zurich, Zürich 8032 Schweiz",4.0
['Restaurant Sonnental'],['153\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Zuerichstrasse 94, Dubendorf 8600 Schweiz",4.0
['Artechiara'],['19\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Altbergstrasse 26, Dietikon 8953 Schweiz",4.5
['Zum Guten Glück'],"['96', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Café","Stationsstrasse 7, Zürich 8003 Schweiz",4.0
['Thai Food Corner'],['61\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Brauerstrasse 3, Zürich 8004 Schweiz",4.0
['Hong-Kong Food Paradise Oerlikon'],['79\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Chinesisch, Sushi","Binzmuehlestrasse 104, Zürich 8050 Schweiz",4.0
[],[],[],,,4.0
['PHO NA'],['45\xa0Bewertungen'],['€'],"Asiatisch, Vietnamesisch, Suppen","Josefstrasse 42, Zürich 8005 Schweiz",4.5
"[""L' OSTERIA DEL LAZZARONE""]",['89\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Bahnhofstrasse 16, Horgen 8810 Schweiz",4.0
"[""Valentin's""]","['36', '\xa0Bewertungen']",['€€€€'],"Europäisch, Mediterran, Türkisch","Gasometerstrasse 36, Zürich 8005 Schweiz",4.5
['Oberer Monchhof'],"['133', '\xa0Bewertungen']",['€€€€'],"Europäisch, Schweizerisch","Alte Landstrasse 98, Kilchberg 8802 Schweiz",4.0
[],[],[],,,4.5
[],[],[],,,4.0
[],[],[],,,4.0
['Lotus garden'],['50\xa0Bewertungen'],['€€ - €€€'],"Chinesisch, Taiwanesisch","Waffenplatzstrasse 1, Zürich 8002 Schweiz",4.5
['Restaurant Viadukt'],['169\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Viaduktstrasse 69, Zürich 8005 Schweiz",3.5
['Restaurant 8610'],['47\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Friedhofstrasse 3a, Uster 8610 Schweiz",4.5
['Restaurant Freihof'],"['50', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Deutsch","Oberdorfstrasse 1 8424, Embrach 8424 Schweiz",4.5
['Il Pentagramma'],['45\xa0Bewertungen'],['€'],Italienisch,"Josefstrasse 28, Zürich 8005 Schweiz",4.5
['Restaurant Gusto Mediterraneo'],"['20', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Italienisch, Mediterran","Sägereistrasse 7, Niederglatt 8172 Schweiz",5.0
['Restaurant Schafli - Marum Matum'],"['44', '\xa0Bewertungen']",['€€ - €€€'],"Asiatisch, Thailändisch","Meilenerstrasse 51, Egg 8132 Schweiz",4.5
"[""MyVi's""]",['47\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Vietnamesisch","Schmidgasse 6, Zürich 8001 Schweiz",4.5
['Gasthof zum Weissen Rössli'],['41\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Albisriederstrasse 379, Zürich 8047 Schweiz",4.5
['tibits'],['98\xa0Bewertungen'],['€€ - €€€'],"Café, Bar, International","Falkenstrasse 12 hinter der Oper, Zürich 8008 Schweiz",4.0
[],[],[],,,5.0
['Frohsinn'],['42\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Tobelhofstrasse 355 Gockhausen, Zürich 8044 Schweiz",4.5
['Hei Fung'],['54\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Chinesisch","Soodstrasse 17, Adliswil, Zürich 8134 Schweiz",4.5
['postfach@spheres.cc'],['91\xa0Bewertungen'],['€€ - €€€'],"Mediterran, Café","Hardturmstrasse 66, Zürich 8005 Schweiz",4.0
['Stadtkäserei und Restaurant'],['31\xa0Bewertungen'],['€€€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Zollstrasse 37, Zürich 8005 Schweiz",4.5
[],[],[],,,4.5
['NapaGrill Zürich'],['130\xa0Bewertungen'],['€€€€'],"Bar, Grillspezialitäten, Steakhaus, Barbecue","Brandschenkestrasse 130, Zürich 8002 Schweiz",4.0
['Walliser Kanne'],['294\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Lintheschergasse 21 Kreis 1, Zürich 8001 Schweiz",4.0
['Trattoria Epoca'],"['36', '\xa0Bewertungen']",['€€ - €€€'],"Italienisch, Mediterran, Pizza","Kaiserstuhlstrasse 79, Oberglatt 8154 Schweiz",4.5
['Bar Memo-Can'],['49\xa0Bewertungen'],['€'],"Fast Food, Türkisch","Badenerstrasse 676, Zürich 8048 Schweiz",4.5
['Aroimak'],['19\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Friedenstrasse 8, Wallisellen, Zürich 8304 Schweiz",5.0
[],[],[],,,3.5
['GEBETA Bar & Restaurant'],['16\xa0Bewertungen'],['€€ - €€€'],"Bar, Gesund, Äthiopisch","Meinrad-Lienert-Strasse 27, Zürich 8003 Schweiz",5.0
[],[],[],,,4.5
['Landgasthof Wassberg'],"['102', '\xa0Bewertungen']",['€€ - €€€'],,"Wassbergstrasse 62 8127 Forch, Forch 8127 Schweiz",4.0
['Leafs Restaurant'],['80\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, International, Französisch","Engimattstrasse 14, Zürich 8002 Schweiz",4.0
[],[],[],,,4.5
['AnaMiRa'],['24\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Pizza, Meeresfrüchte","Uetlibergstrasse 30, Zürich 8045 Schweiz",4.5
[],[],[],,,4.5
['Restaurant Conrad'],['56\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Sihlstrasse 31 Glockenhof Zürich, Zürich 8001 Schweiz",4.0
['Landikerstubli'],['43\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Italienisch, Pizza","Wettswilerstrasse 3, Birmensdorf 8903 Schweiz",4.5
['Restaurant Ochsen'],['48\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Café, Grillspezialitäten","Oberdorfstrasse, 36, Dietikon 8953 Schweiz",4.5
['Thai Restaurant Suwannaphum'],['38\xa0Bewertungen'],['€'],Thailändisch,"Zürcherstrasse 31 8952 Schlieren, Zürich 8952 Schweiz",4.5
['Collana Bar e Caffè'],['140\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Café, Bar","Theaterstrasse 9 Sechseläutenplatz, Zürich 8001 Schweiz",4.0
['Black Tap Craft Burgers And Beer'],['101\xa0Bewertungen'],['€€ - €€€'],"Bar, Pub, Amerikanisch","Werdmuehlestrasse 4, Zürich 8001 Schweiz",4.0
['Restaurant Loewen'],['51\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Hinterdorfstrasse 21 Restaurant Löwen, Dielsdorf 8157 Schweiz",4.0
[],[],[],,,4.0
['Restaurant Eisenhof'],['119\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Steakhaus","Gasometerstrasse 20, Zürich 8005 Schweiz",4.0
['Moudi Bar&Restaurant'],['156\xa0Bewertungen'],['€€ - €€€'],"Mediterran, Orientalisch, Libanesisch","Brandschenkestrasse 5, Zürich 8001 Schweiz",4.0
['Negishi Sushi Bar'],['218\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch, Sushi","Nägelihof 1 8001 Zürich, Zürich 8001 Schweiz",4.0
['Bohemia'],['443\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mitteleuropäisch, Steakhaus","Klosbachstrasse 2 8032 Zürich, Zürich 8032 Schweiz",3.5
['Ristorante La Fontana'],['96\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Zugerstrasse 12, Horgen 8810 Schweiz",4.0
['Riviera Enoteca con Cucina'],['94\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Mediterran","Dufourstrasse 161, Zürich 8008 Schweiz",4.0
['Bagelboys Restaurant'],['31\xa0Bewertungen'],['€€ - €€€'],"Café, Fast Food, Amerikanisch","Dialogweg 11, Zürich 8050 Schweiz",4.5
['Restaurant & Bar Tschadun'],['18\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Bar, Amerikanisch","Hamelirainstrasse 5 Hotel Allegra Lodge, Kloten 8302 Schweiz",5.0
['Bellucci Ristorante'],['16\xa0Bewertungen'],['€€ - €€€'],Europäisch,"Dörflistrasse 117, Zürich 8050 Schweiz",4.5
['Ristorante La Taverna'],['36\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Badenerstrasse 663, Zürich 8048 Schweiz",4.5
['Restaurant Bai Ka Prao'],"['24', '\xa0Bewertungen']",['€€ - €€€'],"Asiatisch, Thailändisch","Regensdorferstrasse 14, Dällikon 8108 Schweiz",5.0
['Baryton Lounge'],['22\xa0Bewertungen'],['€€ - €€€'],"Bar, Pub","Schweizergasse 8, Zürich 8001 Schweiz",5.0
[],[],[],,,3.5
['Restaurant Allegro'],['70\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Mediterran","Mutschellenstrasse 137 8038 Zürich, Zürich 8038 Schweiz",4.0
['Da Franco'],['54\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Pizza","Mühlebachstr. 39, Thalwil 8800 Schweiz",4.0
['Schützehuus Au'],['43\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Alte Steinacherstrasse 4, Zürich 8804 Au Schweiz",4.5
['Ristorante Pizzeria Tramblu'],['43\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Italienisch, Pizza","Bucheggstrasse 103 8057 Zürich, Zürich 8057 Schweiz",4.5
['Restaurant Acasa'],['16\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Bar","Binzmuehlestrasse 72 Eingang über das Acasa Suites Hotel, Zürich 8050 Schweiz",5.0
['Restaurant Sternen'],['69\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Dorfstrasse 72, Spreitenbach 8957 Schweiz",4.0
['Thali Indian Restaurant'],['107\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Indisch, Indianisch","Schaffhauserstrasse 32 Near zürich HB,Near Schaffauser Platz, Tram 7,11.14, 15 Bus 33, Zürich 8006 Schweiz",4.0
['Pad Thai Res. und Take'],['28\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Badenerstrasse 3, Dietikon 8953 Schweiz",4.5
